 show conn | grep outside2.*172.22.0.11
TCP outside2 177.106.3.91:50971 pje-dmz 172.22.0.11:443, idle 1:00:32, bytes 5952, flags UfIOB
TCP outside2 179.159.38.236:52553 pje-dmz 172.22.0.11:443, idle 1:00:30, bytes 3804, flags UfIOB
TCP outside2 179.216.126.108:64874 pje-dmz 172.22.0.11:443, idle 1:00:28, bytes 3572, flags UfIOB
TCP outside2 191.34.16.84:50661 pje-dmz 172.22.0.11:443, idle 1:00:33, bytes 3540, flags UfIOB
TCP outside2 191.189.37.199:45633 pje-dmz 172.22.0.11:443, idle 0:59:49, bytes 3455, flags UfIOB
TCP outside2 179.156.134.188:49350 pje-dmz 172.22.0.11:443, idle 1:00:37, bytes 3879, flags UfIOB
TCP outside2 189.55.25.98:50030 pje-dmz 172.22.0.11:443, idle 1:00:08, bytes 11431, flags UfIOB
TCP outside2 187.32.245.97:4567 pje-dmz 172.22.0.11:443, idle 1:00:38, bytes 3821, flags UfIOB
TCP outside2 179.156.210.20:53471 pje-dmz 172.22.0.11:443, idle 1:00:19, bytes 1283, flags UfIOB
TCP outside2 179.228.216.153:53794 pje-dmz 172.22.0.11:443, idle 1:00:15, bytes 3740, flags UfIOB
TCP outside2 189.79.184.196:18838 pje-dmz 172.22.0.11:443, idle 1:00:40, bytes 1083, flags UfIOB
TCP outside2 200.158.12.44:51763 pje-dmz 172.22.0.11:443, idle 1:00:15, bytes 3788, flags UfIOB
TCP outside2 179.111.245.91:51738 pje-dmz 172.22.0.11:443, idle 1:00:27, bytes 1283, flags UfIOB
TCP outside2 179.96.142.237:31330 pje-dmz 172.22.0.11:443, idle 0:59:55, bytes 4082, flags UfIOB
TCP outside2 179.111.245.91:51739 pje-dmz 172.22.0.11:443, idle 1:00:28, bytes 3821, flags UfIOB
TCP outside2 152.250.179.233:52768 pje-dmz 172.22.0.11:443, idle 1:00:44, bytes 65068, flags UfIOB
TCP outside2 179.195.208.180:45732 pje-dmz 172.22.0.11:443, idle 1:01:17, bytes 0, flags UB
TCP outside2 179.195.208.180:35475 pje-dmz 172.22.0.11:443, idle 1:01:17, bytes 0, flags UB
TCP outside2 191.254.3.45:57863 pje-dmz 172.22.0.11:443, idle 1:00:05, bytes 6936, flags UfIOB
TCP outside2 179.159.38.236:52551 pje-dmz 172.22.0.11:443, idle 1:00:48, bytes 5650, flags UfIOB
TCP outside2 191.7.156.216:29806 pje-dmz 172.22.0.11:443, idle 1:00:50, bytes 5446, flags UfIOB
TCP outside2 191.184.124.192:54837 pje-dmz 172.22.0.11:443, idle 1:00:49, bytes 3767, flags UfIOB
TCP outside2 179.176.58.144:52238 pje-dmz 172.22.0.11:443, idle 1:00:55, bytes 3943, flags UfIOB
<--- More --->
              TCP outside2 187.11.206.130:64988 pje-dmz 172.22.0.11:443, idle 1:00:48, bytes 32862, flags UfIOB
TCP outside2 187.57.83.178:50066 pje-dmz 172.22.0.11:443, idle 1:00:50, bytes 5984, flags UfIOB
TCP outside2 201.69.70.64:51117 pje-dmz 172.22.0.11:443, idle 1:00:35, bytes 1124, flags UfIOB
TCP outside2 191.23.105.46:30910 pje-dmz 172.22.0.11:443, idle 1:00:48, bytes 3476, flags UfIOB
TCP outside2 200.161.104.200:2963 pje-dmz 172.22.0.11:443, idle 1:00:53, bytes 3804, flags UfIOB
TCP outside2 189.19.3.230:50671 pje-dmz 172.22.0.11:443, idle 1:00:52, bytes 3895, flags UfIOB
TCP outside2 179.216.254.76:52008 pje-dmz 172.22.0.11:443, idle 1:00:59, bytes 3815, flags UfIOB
TCP outside2 189.35.32.236:62146 pje-dmz 172.22.0.11:443, idle 1:01:03, bytes 3948, flags UfIOB
TCP outside2 177.103.15.83:50169 pje-dmz 172.22.0.11:443, idle 1:00:32, bytes 1230, flags UfIOB
TCP outside2 179.228.204.33:60250 pje-dmz 172.22.0.11:443, idle 1:01:07, bytes 5918, flags UfFIOB
TCP outside2 189.8.85.2:64612 pje-dmz 172.22.0.11:443, idle 1:01:23, bytes 14239, flags UfIOB
TCP outside2 187.8.85.178:12037 pje-dmz 172.22.0.11:443, idle 1:01:17, bytes 3735, flags UfIOB
TCP outside2 187.84.2.210:50665 pje-dmz 172.22.0.11:443, idle 1:00:35, bytes 1230, flags UfIOB
TCP outside2 187.84.2.210:50664 pje-dmz 172.22.0.11:443, idle 1:01:15, bytes 1283, flags UfIOB
TCP outside2 189.55.141.159:27576 pje-dmz 172.22.0.11:443, idle 1:01:13, bytes 3959, flags UfIOB
TCP outside2 177.32.4.151:55640 pje-dmz 172.22.0.11:443, idle 1:01:20, bytes 6074, flags UfIOB
TCP outside2 138.122.164.64:50765 pje-dmz 172.22.0.11:443, idle 1:01:15, bytes 3805, flags UfIOB
TCP outside2 189.101.131.100:57988 pje-dmz 172.22.0.11:443, idle 1:01:26, bytes 10825, flags UfIOB
TCP outside2 201.77.118.114:56290 pje-dmz 172.22.0.11:443, idle 1:01:12, bytes 3879, flags UfIOB
TCP outside2 177.68.122.187:53087 pje-dmz 172.22.0.11:443, idle 1:00:42, bytes 3906, flags UfIOB
TCP outside2 189.55.25.98:50015 pje-dmz 172.22.0.11:443, idle 1:00:43, bytes 340530, flags UfIOB
TCP outside2 189.79.184.196:18774 pje-dmz 172.22.0.11:443, idle 1:01:24, bytes 1083, flags UfIOB
TCP outside2 177.188.72.224:49568 pje-dmz 172.22.0.11:443, idle 1:00:54, bytes 1230, flags UfIOB
TCP outside2 189.61.199.125:59258 pje-dmz 172.22.0.11:443, idle 1:01:27, bytes 3804, flags UfIOB
<--- More --->
              TCP outside2 177.180.90.63:61137 pje-dmz 172.22.0.11:443, idle 1:01:32, bytes 1177, flags UfIOB
TCP outside2 152.250.244.160:49804 pje-dmz 172.22.0.11:443, idle 1:01:18, bytes 3927, flags UfIOB
TCP outside2 179.111.252.55:50178 pje-dmz 172.22.0.11:443, idle 1:01:06, bytes 2190, flags UfIOB
TCP outside2 200.207.24.45:50615 pje-dmz 172.22.0.11:443, idle 1:01:27, bytes 4055, flags UfIOB
TCP outside2 177.15.136.66:51487 pje-dmz 172.22.0.11:443, idle 1:01:31, bytes 39196, flags UfIOB
TCP outside2 187.107.148.40:65431 pje-dmz 172.22.0.11:443, idle 1:01:38, bytes 2861, flags UfIOB
TCP outside2 179.159.56.103:18045 pje-dmz 172.22.0.11:443, idle 1:01:35, bytes 1189, flags UfIOB
TCP outside2 201.77.118.114:56284 pje-dmz 172.22.0.11:443, idle 1:00:11, bytes 94950, flags UfIOB
TCP outside2 177.194.43.108:60948 pje-dmz 172.22.0.11:443, idle 1:01:45, bytes 4055, flags UfIOB
TCP outside2 187.39.28.151:56827 pje-dmz 172.22.0.11:443, idle 1:01:40, bytes 6098, flags UfIOB
TCP outside2 177.193.234.177:7820 pje-dmz 172.22.0.11:443, idle 1:01:46, bytes 3673, flags UfIOB
TCP outside2 201.93.26.114:50348 pje-dmz 172.22.0.11:443, idle 1:01:36, bytes 1177, flags UfIOB
TCP outside2 201.93.26.114:50346 pje-dmz 172.22.0.11:443, idle 1:01:48, bytes 1230, flags UfIOB
TCP outside2 179.177.243.200:51403 pje-dmz 172.22.0.11:443, idle 1:01:22, bytes 1283, flags UfIOB
TCP outside2 189.78.217.247:57223 pje-dmz 172.22.0.11:443, idle 1:01:42, bytes 1283, flags UfIOB
TCP outside2 189.62.12.16:51098 pje-dmz 172.22.0.11:443, idle 1:01:55, bytes 8422, flags UfIOB
TCP outside2 191.54.104.182:55103 pje-dmz 172.22.0.11:443, idle 1:01:57, bytes 3911, flags UfIOB
TCP outside2 189.35.37.184:57522 pje-dmz 172.22.0.11:443, idle 1:01:58, bytes 3572, flags UfIOB
TCP outside2 201.54.185.19:41226 pje-dmz 172.22.0.11:443, idle 1:02:01, bytes 21767, flags UfIOB
TCP outside2 179.156.197.149:49632 pje-dmz 172.22.0.11:443, idle 1:02:01, bytes 6148, flags UfIOB
TCP outside2 187.64.242.71:55510 pje-dmz 172.22.0.11:443, idle 0:00:37, bytes 791444, flags UIOB
TCP outside2 189.47.57.11:33879 pje-dmz 172.22.0.11:443, idle 1:01:54, bytes 3663, flags UfIOB
TCP outside2 177.103.56.204:52512 pje-dmz 172.22.0.11:443, idle 1:02:03, bytes 1124, flags UfIOB
TCP outside2 177.103.56.204:52510 pje-dmz 172.22.0.11:443, idle 1:02:03, bytes 1124, flags UfIOB
<--- More --->
              TCP outside2 201.69.38.67:51765 pje-dmz 172.22.0.11:443, idle 1:00:12, bytes 680, flags UfIOB
TCP outside2 186.210.142.57:44061 pje-dmz 172.22.0.11:443, idle 1:01:27, bytes 1230, flags UfIOB
TCP outside2 191.17.243.218:51142 pje-dmz 172.22.0.11:443, idle 1:01:45, bytes 3471, flags UfIOB
TCP outside2 200.155.87.117:18880 pje-dmz 172.22.0.11:443, idle 1:01:48, bytes 3439, flags UfIOB
TCP outside2 189.120.147.85:61761 pje-dmz 172.22.0.11:443, idle 1:02:15, bytes 3689, flags UfIOB
TCP outside2 189.123.121.226:50723 pje-dmz 172.22.0.11:443, idle 1:02:11, bytes 3964, flags UfIOB
TCP outside2 201.0.144.222:51049 pje-dmz 172.22.0.11:443, idle 1:01:45, bytes 1283, flags UfIOB
TCP outside2 201.0.144.222:51048 pje-dmz 172.22.0.11:443, idle 1:01:43, bytes 1283, flags UfIOB
TCP outside2 201.68.9.84:49344 pje-dmz 172.22.0.11:443, idle 1:02:12, bytes 4840, flags UfIOB
TCP outside2 189.29.27.14:49853 pje-dmz 172.22.0.11:443, idle 1:02:12, bytes 4092, flags UfIOB
TCP outside2 177.95.138.45:51065 pje-dmz 172.22.0.11:443, idle 1:02:17, bytes 4103, flags UfIOB
TCP outside2 179.97.143.127:51786 pje-dmz 172.22.0.11:443, idle 1:02:11, bytes 3428, flags UfIOB
TCP outside2 200.187.86.68:50169 pje-dmz 172.22.0.11:443, idle 1:02:11, bytes 6255, flags UfIOB
TCP outside2 200.100.104.65:50274 pje-dmz 172.22.0.11:443, idle 1:02:18, bytes 3773, flags UfIOB
TCP outside2 191.254.3.45:57816 pje-dmz 172.22.0.11:443, idle 1:02:12, bytes 5612, flags UfIOB
TCP outside2 187.66.156.122:57953 pje-dmz 172.22.0.11:443, idle 1:01:38, bytes 3348, flags UfIOB
TCP outside2 191.255.219.83:63876 pje-dmz 172.22.0.11:443, idle 1:02:17, bytes 8455, flags UfIOB
TCP outside2 201.82.99.61:50964 pje-dmz 172.22.0.11:443, idle 1:02:21, bytes 6082, flags UfIOB
TCP outside2 177.102.240.78:64867 pje-dmz 172.22.0.11:443, idle 1:02:28, bytes 7244, flags UfIOB
TCP outside2 191.179.249.227:57448 pje-dmz 172.22.0.11:443, idle 1:02:21, bytes 6343, flags UfIOB
TCP outside2 179.110.120.39:50689 pje-dmz 172.22.0.11:443, idle 1:02:22, bytes 3695, flags UfIOB
TCP outside2 191.242.150.225:59227 pje-dmz 172.22.0.11:443, idle 1:02:32, bytes 4050, flags UfIOB
TCP outside2 201.75.233.19:50238 pje-dmz 172.22.0.11:443, idle 1:02:35, bytes 3455, flags UfIOB
TCP outside2 201.0.164.185:49960 pje-dmz 172.22.0.11:443, idle 1:02:16, bytes 37373, flags UfIOB
<--- More --->
              TCP outside2 177.102.39.146:56244 pje-dmz 172.22.0.11:443, idle 1:02:47, bytes 3948, flags UfIOB
TCP outside2 191.56.181.12:52552 pje-dmz 172.22.0.11:443, idle 1:02:23, bytes 6262, flags UfIOB
TCP outside2 201.0.164.185:49957 pje-dmz 172.22.0.11:443, idle 1:02:20, bytes 1124, flags UfIOB
TCP outside2 201.0.164.185:49955 pje-dmz 172.22.0.11:443, idle 1:02:02, bytes 1338, flags UfIOB
TCP outside2 201.93.173.89:3847 pje-dmz 172.22.0.11:443, idle 1:02:36, bytes 3767, flags UfIOB
TCP outside2 177.139.240.58:51362 pje-dmz 172.22.0.11:443, idle 1:02:41, bytes 5885, flags UfIOB
TCP outside2 179.111.245.91:51686 pje-dmz 172.22.0.11:443, idle 1:02:19, bytes 7555, flags UfIOB
TCP outside2 179.111.245.91:51682 pje-dmz 172.22.0.11:443, idle 1:02:47, bytes 168666, flags UfIOB
TCP outside2 201.69.18.73:50875 pje-dmz 172.22.0.11:443, idle 1:02:49, bytes 765, flags UfIOB
TCP outside2 177.103.33.24:50707 pje-dmz 172.22.0.11:443, idle 1:02:39, bytes 1283, flags UfIOB
TCP outside2 201.0.164.185:49943 pje-dmz 172.22.0.11:443, idle 1:02:15, bytes 156680, flags UfIOB
TCP outside2 177.138.29.244:52132 pje-dmz 172.22.0.11:443, idle 1:00:43, bytes 324169, flags UfIOB
TCP outside2 177.138.29.244:52131 pje-dmz 172.22.0.11:443, idle 0:59:29, bytes 100776, flags UfIOB
TCP outside2 187.181.54.76:63800 pje-dmz 172.22.0.11:443, idle 1:02:56, bytes 3655, flags UfIOB
TCP outside2 179.183.160.125:61412 pje-dmz 172.22.0.11:443, idle 1:02:54, bytes 46489, flags UfIOB
TCP outside2 179.156.155.41:50210 pje-dmz 172.22.0.11:443, idle 1:02:42, bytes 7172, flags UfIOB
TCP outside2 179.156.155.41:50211 pje-dmz 172.22.0.11:443, idle 1:03:12, bytes 10339, flags UfIOB
TCP outside2 200.236.226.35:51300 pje-dmz 172.22.0.11:443, idle 1:03:18, bytes 6710, flags UfIOB
TCP outside2 187.106.129.41:35525 pje-dmz 172.22.0.11:443, idle 1:00:42, bytes 8, flags UfIB
TCP outside2 177.195.14.189:61290 pje-dmz 172.22.0.11:443, idle 1:02:32, bytes 1283, flags UfIOB
TCP outside2 187.113.149.216:50026 pje-dmz 172.22.0.11:443, idle 1:03:17, bytes 4076, flags UfIOB
TCP outside2 143.0.148.209:51653 pje-dmz 172.22.0.11:443, idle 1:03:17, bytes 3799, flags UfIOB
TCP outside2 177.33.34.32:57026 pje-dmz 172.22.0.11:443, idle 1:03:01, bytes 1124, flags UfIOB
TCP outside2 187.107.134.239:59694 pje-dmz 172.22.0.11:443, idle 1:03:10, bytes 251767, flags UfIOB
<--- More --->
              TCP outside2 187.35.240.62:55514 pje-dmz 172.22.0.11:443, idle 1:03:08, bytes 3772, flags UfIOB
TCP outside2 191.176.81.228:50685 pje-dmz 172.22.0.11:443, idle 1:03:12, bytes 4835, flags UfIOB
TCP outside2 186.250.143.49:50038 pje-dmz 172.22.0.11:443, idle 1:03:17, bytes 14334, flags UfIOB
TCP outside2 201.26.73.3:63343 pje-dmz 172.22.0.11:443, idle 1:02:45, bytes 32030, flags UfIOB
TCP outside2 189.18.174.156:51053 pje-dmz 172.22.0.11:443, idle 1:02:59, bytes 3535, flags UfIOB
TCP outside2 187.106.129.41:35520 pje-dmz 172.22.0.11:443, idle 1:03:26, bytes 5314, flags UfFIOB
TCP outside2 200.170.141.250:43278 pje-dmz 172.22.0.11:443, idle 1:03:31, bytes 6098, flags UfIOB
TCP outside2 200.205.109.7:53070 pje-dmz 172.22.0.11:443, idle 1:03:27, bytes 6370, flags UfIOB
TCP outside2 189.101.186.43:51161 pje-dmz 172.22.0.11:443, idle 1:03:32, bytes 1283, flags UfIOB
TCP outside2 201.32.161.35:51951 pje-dmz 172.22.0.11:443, idle 1:02:54, bytes 445441, flags UfIOB
TCP outside2 177.194.92.185:64101 pje-dmz 172.22.0.11:443, idle 1:03:03, bytes 1283, flags UfIOB
TCP outside2 177.194.92.185:64097 pje-dmz 172.22.0.11:443, idle 1:03:23, bytes 1283, flags UfIOB
TCP outside2 189.54.162.129:50181 pje-dmz 172.22.0.11:443, idle 1:03:29, bytes 6437, flags UfIOB
TCP outside2 179.216.126.108:64857 pje-dmz 172.22.0.11:443, idle 1:03:31, bytes 3996, flags UfIOB
TCP outside2 177.102.246.127:57610 pje-dmz 172.22.0.11:443, idle 1:03:30, bytes 1283, flags UfIOB
TCP outside2 201.0.164.185:49928 pje-dmz 172.22.0.11:80, idle 1:02:24, bytes 2141, flags UfIOB
TCP outside2 187.57.117.130:55969 pje-dmz 172.22.0.11:443, idle 1:03:26, bytes 3714, flags UfIOB
TCP outside2 179.159.169.80:42010 pje-dmz 172.22.0.11:443, idle 1:03:36, bytes 3788, flags UfIOB
TCP outside2 177.183.90.27:50302 pje-dmz 172.22.0.11:443, idle 1:03:25, bytes 1283, flags UfIOB
TCP outside2 200.207.201.102:53738 pje-dmz 172.22.0.11:443, idle 1:03:27, bytes 3449, flags UfIOB
TCP outside2 189.79.184.196:18701 pje-dmz 172.22.0.11:443, idle 1:03:42, bytes 977, flags UfIOB
TCP outside2 189.79.184.196:18700 pje-dmz 172.22.0.11:443, idle 1:03:05, bytes 6339, flags UfIOB
TCP outside2 177.35.221.207:51676 pje-dmz 172.22.0.11:443, idle 1:03:39, bytes 5530, flags UfIOB
TCP outside2 177.34.155.230:64436 pje-dmz 172.22.0.11:443, idle 1:03:36, bytes 3821, flags UfIOB
<--- More --->
              TCP outside2 189.79.184.196:18698 pje-dmz 172.22.0.11:443, idle 1:03:44, bytes 7091, flags UfFIOB
TCP outside2 177.32.195.122:63980 pje-dmz 172.22.0.11:443, idle 1:03:52, bytes 1230, flags UfIOB
TCP outside2 187.113.131.34:51188 pje-dmz 172.22.0.11:443, idle 1:03:50, bytes 3772, flags UfIOB
TCP outside2 201.42.48.45:32286 pje-dmz 172.22.0.11:443, idle 1:03:40, bytes 37849, flags UfIOB
TCP outside2 191.255.219.83:63791 pje-dmz 172.22.0.11:443, idle 1:03:50, bytes 6263, flags UfIOB
TCP outside2 201.74.219.50:58683 pje-dmz 172.22.0.11:443, idle 1:03:45, bytes 5901, flags UfIOB
TCP outside2 187.66.156.122:57949 pje-dmz 172.22.0.11:443, idle 1:03:13, bytes 3666, flags UfIOB
TCP outside2 201.0.66.7:1987 pje-dmz 172.22.0.11:443, idle 1:03:45, bytes 1177, flags UfIOB
TCP outside2 152.249.135.40:61516 pje-dmz 172.22.0.11:443, idle 1:03:57, bytes 7459, flags UfIOB
TCP outside2 187.107.181.50:50568 pje-dmz 172.22.0.11:443, idle 1:03:59, bytes 3716, flags UfIOB
TCP outside2 177.103.162.5:61324 pje-dmz 172.22.0.11:443, idle 1:03:52, bytes 3417, flags UfIOB
TCP outside2 177.65.214.178:53248 pje-dmz 172.22.0.11:443, idle 1:03:39, bytes 6370, flags UfIOB
TCP outside2 179.157.36.58:59540 pje-dmz 172.22.0.11:443, idle 1:03:38, bytes 859, flags UfIOB
TCP outside2 200.204.244.228:50352 pje-dmz 172.22.0.11:443, idle 1:03:44, bytes 1189, flags UfIOB
TCP outside2 179.183.160.57:56591 pje-dmz 172.22.0.11:443, idle 1:04:08, bytes 6172, flags UfIOB
TCP outside2 189.47.63.179:53661 pje-dmz 172.22.0.11:443, idle 1:03:58, bytes 3742, flags UfIOB
TCP outside2 177.139.248.110:31710 pje-dmz 172.22.0.11:443, idle 1:04:10, bytes 3751, flags UfIOB
TCP outside2 189.101.241.46:51909 pje-dmz 172.22.0.11:443, idle 1:04:02, bytes 3895, flags UfIOB
TCP outside2 189.32.251.111:52214 pje-dmz 172.22.0.11:443, idle 1:04:09, bytes 3302, flags UfIOB
TCP outside2 191.205.242.147:56266 pje-dmz 172.22.0.11:443, idle 1:03:47, bytes 1189, flags UfIOB
TCP outside2 191.205.242.147:56264 pje-dmz 172.22.0.11:443, idle 1:03:48, bytes 1189, flags UfIOB
TCP outside2 191.205.242.147:56265 pje-dmz 172.22.0.11:443, idle 1:03:48, bytes 1189, flags UfIOB
TCP outside2 189.103.45.98:50555 pje-dmz 172.22.0.11:80, idle 1:02:14, bytes 1233, flags UfIOB
TCP outside2 201.68.9.84:49096 pje-dmz 172.22.0.11:443, idle 1:03:27, bytes 26802, flags UfIOB
<--- More --->
              TCP outside2 177.94.223.74:51487 pje-dmz 172.22.0.11:443, idle 1:03:59, bytes 77722, flags UfIOB
TCP outside2 191.34.115.202:50708 pje-dmz 172.22.0.11:443, idle 1:04:12, bytes 3788, flags UfIOB
TCP outside2 186.249.143.218:52169 pje-dmz 172.22.0.11:443, idle 1:03:48, bytes 4659, flags UfIOB
TCP outside2 191.255.16.177:60159 pje-dmz 172.22.0.11:443, idle 1:03:35, bytes 3673, flags UfIOB
TCP outside2 189.124.1.242:49882 pje-dmz 172.22.0.11:443, idle 1:04:11, bytes 3879, flags UfIOB
TCP outside2 177.157.154.234:55492 pje-dmz 172.22.0.11:443, idle 1:04:13, bytes 5397, flags UfIOB
TCP outside2 177.95.137.121:53507 pje-dmz 172.22.0.11:443, idle 1:04:18, bytes 3567, flags UfFIOB
TCP outside2 191.17.252.161:50810 pje-dmz 172.22.0.11:443, idle 1:04:25, bytes 3948, flags UfIOB
TCP outside2 186.222.207.84:61542 pje-dmz 172.22.0.11:443, idle 1:04:12, bytes 3449, flags UfIOB
TCP outside2 189.54.241.156:58346 pje-dmz 172.22.0.11:443, idle 1:04:23, bytes 3673, flags UfIOB
TCP outside2 187.123.145.40:50689 pje-dmz 172.22.0.11:443, idle 1:04:10, bytes 15267, flags UfIOB
TCP outside2 187.16.139.239:57151 pje-dmz 172.22.0.11:443, idle 1:04:24, bytes 4023, flags UfIOB
TCP outside2 191.34.3.149:49744 pje-dmz 172.22.0.11:443, idle 1:04:21, bytes 1189, flags UfIOB
TCP outside2 189.18.199.217:54005 pje-dmz 172.22.0.11:443, idle 1:04:16, bytes 6359, flags UfIOB
TCP outside2 187.106.239.246:52503 pje-dmz 172.22.0.11:443, idle 1:04:31, bytes 4055, flags UfIOB
TCP outside2 191.255.197.141:54216 pje-dmz 172.22.0.11:443, idle 1:04:31, bytes 3788, flags UfIOB
TCP outside2 177.47.163.78:58032 pje-dmz 172.22.0.11:443, idle 1:04:11, bytes 4026, flags UfIOB
TCP outside2 191.205.202.253:26773 pje-dmz 172.22.0.11:443, idle 1:04:41, bytes 3778, flags UfIOB
TCP outside2 201.13.95.117:52052 pje-dmz 172.22.0.11:443, idle 1:04:13, bytes 1124, flags UfIOB
TCP outside2 191.176.81.228:50678 pje-dmz 172.22.0.11:443, idle 1:04:37, bytes 4835, flags UfIOB
TCP outside2 177.32.4.151:2242 pje-dmz 172.22.0.11:443, idle 1:04:27, bytes 3980, flags UfIOB
TCP outside2 152.250.106.183:50828 pje-dmz 172.22.0.11:443, idle 1:04:54, bytes 3556, flags UfIOB
TCP outside2 187.39.186.246:10556 pje-dmz 172.22.0.11:443, idle 1:01:34, bytes 1071, flags UfIOB
TCP outside2 177.139.253.147:50461 pje-dmz 172.22.0.11:443, idle 1:04:14, bytes 3620, flags UfIOB
<--- More --->
              TCP outside2 189.29.19.193:50014 pje-dmz 172.22.0.11:443, idle 1:04:44, bytes 3748, flags UfIOB
TCP outside2 191.17.243.218:51137 pje-dmz 172.22.0.11:443, idle 1:05:05, bytes 3917, flags UfIOB
TCP outside2 189.101.186.43:51158 pje-dmz 172.22.0.11:443, idle 1:05:02, bytes 1283, flags UfIOB
TCP outside2 186.207.92.13:53359 pje-dmz 172.22.0.11:443, idle 1:05:01, bytes 1124, flags UfIOB
TCP outside2 179.183.160.125:61375 pje-dmz 172.22.0.11:443, idle 1:04:12, bytes 6437, flags UfIOB
TCP outside2 187.123.168.159:62068 pje-dmz 172.22.0.11:80, idle 1:02:35, bytes 0, flags UfB
TCP outside2 187.56.7.234:50142 pje-dmz 172.22.0.11:443, idle 1:04:40, bytes 5403, flags UfIOB
TCP outside2 177.138.230.108:52186 pje-dmz 172.22.0.11:443, idle 1:05:05, bytes 3327, flags UfFIOB
TCP outside2 191.54.52.0:62404 pje-dmz 172.22.0.11:443, idle 1:05:11, bytes 1124, flags UfIOB
TCP outside2 177.188.72.224:49539 pje-dmz 172.22.0.11:443, idle 1:05:11, bytes 3965, flags UfIOB
TCP outside2 189.47.63.179:53653 pje-dmz 172.22.0.11:443, idle 1:05:05, bytes 3886, flags UfIOB
TCP outside2 189.120.147.85:46177 pje-dmz 172.22.0.11:443, idle 1:04:47, bytes 3318, flags UfIOB
TCP outside2 189.124.94.147:14132 pje-dmz 172.22.0.11:443, idle 1:04:35, bytes 3682, flags UfIOB
TCP outside2 177.194.35.118:2337 pje-dmz 172.22.0.11:443, idle 1:05:12, bytes 1230, flags UfIOB
TCP outside2 186.204.212.104:63957 pje-dmz 172.22.0.11:443, idle 1:05:19, bytes 3740, flags UfIOB
TCP outside2 191.184.111.62:59214 pje-dmz 172.22.0.11:443, idle 1:05:04, bytes 1283, flags UfIOB
TCP outside2 179.159.38.236:52524 pje-dmz 172.22.0.11:443, idle 1:05:19, bytes 3484, flags UfIOB
TCP outside2 177.163.60.138:3939 pje-dmz 172.22.0.11:443, idle 1:05:20, bytes 1124, flags UfIOB
TCP outside2 187.2.21.26:50070 pje-dmz 172.22.0.11:443, idle 1:05:26, bytes 3948, flags UfIOB
TCP outside2 179.211.111.238:52553 pje-dmz 172.22.0.11:443, idle 1:05:30, bytes 14345, flags UfIOB
TCP outside2 179.184.164.137:50694 pje-dmz 172.22.0.11:443, idle 0:37:45, bytes 7032, flags UfIOB
TCP outside2 201.13.95.117:52045 pje-dmz 172.22.0.11:443, idle 1:05:09, bytes 14883, flags UfIOB
TCP outside2 189.5.220.48:63282 pje-dmz 172.22.0.11:443, idle 1:05:31, bytes 3997, flags UfIOB
TCP outside2 179.217.166.67:57796 pje-dmz 172.22.0.11:443, idle 1:05:28, bytes 4940, flags UfIOB
<--- More --->
              TCP outside2 179.211.111.238:52544 pje-dmz 172.22.0.11:443, idle 1:04:56, bytes 14382, flags UfIOB
TCP outside2 187.35.180.133:51628 pje-dmz 172.22.0.11:443, idle 1:05:40, bytes 3805, flags UfIOB
TCP outside2 189.19.9.218:51992 pje-dmz 172.22.0.11:443, idle 1:05:31, bytes 5893, flags UfIOB
TCP outside2 186.238.51.149:58917 pje-dmz 172.22.0.11:443, idle 1:05:23, bytes 7015, flags UfIOB
TCP outside2 179.211.111.238:52540 pje-dmz 172.22.0.11:443, idle 1:05:47, bytes 14345, flags UfIOB
TCP outside2 189.68.225.119:57755 pje-dmz 172.22.0.11:443, idle 1:05:38, bytes 3684, flags UfIOB
TCP outside2 177.139.233.208:49423 pje-dmz 172.22.0.11:443, idle 1:05:11, bytes 1189, flags UfIOB
TCP outside2 179.223.16.47:53600 pje-dmz 172.22.0.11:443, idle 1:05:01, bytes 1283, flags UfIOB
TCP outside2 177.103.129.83:32863 pje-dmz 172.22.0.11:443, idle 1:05:47, bytes 6485, flags UfIOB
TCP outside2 187.114.70.16:18707 pje-dmz 172.22.0.11:443, idle 1:05:28, bytes 3840, flags UfIOB
TCP outside2 187.114.70.16:18709 pje-dmz 172.22.0.11:443, idle 1:05:17, bytes 17617, flags UfIOB
TCP outside2 187.107.178.133:50972 pje-dmz 172.22.0.11:443, idle 1:05:49, bytes 4450, flags UfIOB
TCP outside2 152.250.226.205:50719 pje-dmz 172.22.0.11:443, idle 1:05:15, bytes 1230, flags UfIOB
TCP outside2 187.114.70.16:18708 pje-dmz 172.22.0.11:443, idle 1:05:09, bytes 20898, flags UfIOB
TCP outside2 201.0.101.63:54262 pje-dmz 172.22.0.11:443, idle 1:05:45, bytes 3693, flags UfIOB
TCP outside2 187.183.33.55:5632 pje-dmz 172.22.0.11:443, idle 1:05:54, bytes 3673, flags UfIOB
TCP outside2 189.101.131.100:57895 pje-dmz 172.22.0.11:443, idle 1:05:57, bytes 12422, flags UfIOB
TCP outside2 201.13.95.117:52033 pje-dmz 172.22.0.11:443, idle 1:05:16, bytes 2153, flags UfIOB
TCP outside2 187.62.218.106:60864 pje-dmz 172.22.0.11:443, idle 1:06:00, bytes 3948, flags UfIOB
TCP outside2 187.39.143.219:51416 pje-dmz 172.22.0.11:443, idle 1:05:56, bytes 6024, flags UfIOB
